frame_number,frame_size,frame_area,position,class_id,class_name,score,bbox,speed,area,area_relative,object_id,x_position,y_position,final_class,final_class_name,label
102,"(1920, 1080)",2073600,"(461, 1132)",5,Military_Aircraft,0.7289724349975586,"[427.44830322265625, 1116.6956176757812, 496.48974609375, 1149.0989379882812]",67.015024300693,2237.1719881892204,0.001078883096156067,0,461,1132,5,Military_Aircraft,0 Military_Aircraft
103,"(1920, 1080)",2073600,"(466, 1132)",2,Drone,0.4623258709907532,"[420.7591247558594, 1110.58935546875, 512.0940551757812, 1154.0296630859375]",149.85014985014985,3967.6174736358225,0.0019133957723938186,0,466,1132,5,Military_Aircraft,0 Military_Aircraft
104,"(1920, 1080)",2073600,"(464, 1132)",5,Military_Aircraft,0.36259764432907104,"[425.69830322265625, 1116.2699584960938, 503.2623291015625, 1149.1975708007812]",59.94005994005994,2553.998172931373,0.001231673501606565,0,464,1132,5,Military_Aircraft,0 Military_Aircraft
105,"(1920, 1080)",2073600,"(465, 1131)",5,Military_Aircraft,0.8355098962783813,"[429.5672607421875, 1116.8682250976562, 501.04876708984375, 1146.7586059570312]",42.38402284834451,2136.609449133277,0.0010303865013181312,0,465,1131,5,Military_Aircraft,0 Military_Aircraft
106,"(1920, 1080)",2073600,"(465, 1131)",5,Military_Aircraft,0.31967025995254517,"[424.22711181640625, 1114.4596557617188, 507.46124267578125, 1148.0603637695312]",0.0,2796.725727289915,0.0013487296138550901,0,465,1131,5,Military_Aircraft,0 Military_Aircraft
107,"(1920, 1080)",2073600,"(467, 1133)",2,Drone,0.3770575523376465,"[429.7504577636719, 1108.17822265625, 505.2638854980469, 1159.8017578125]",84.76804569668901,3898.2700914144516,0.0018799527832824322,0,467,1133,5,Military_Aircraft,0 Military_Aircraft
108,"(1920, 1080)",2073600,"(466, 1130)",5,Military_Aircraft,0.6868811845779419,"[425.36260986328125, 1113.5415649414062, 507.41497802734375, 1146.9163208007812]",94.77355624880258,2738.4777551591396,0.001320639349517332,0,466,1130,5,Military_Aircraft,0 Military_Aircraft
109,"(1920, 1080)",2073600,"(466, 1131)",5,Military_Aircraft,0.7274303436279297,"[425.3455810546875, 1117.9230346679688, 507.4525146484375, 1144.9345703125]",29.97002997002997,2217.8343634307384,0.001069557466932262,0,466,1131,5,Military_Aircraft,0 Military_Aircraft
110,"(1920, 1080)",2073600,"(467, 1129)",5,Military_Aircraft,0.8137767314910889,"[434.9815673828125, 1113.9224243164062, 500.4844970703125, 1144.3969116210938]",67.015024300693,1996.1681991815567,0.0009626582750682661,0,467,1129,5,Military_Aircraft,0 Military_Aircraft
111,"(1920, 1080)",2073600,"(468, 1128)",5,Military_Aircraft,0.34932488203048706,"[426.1181640625, 1110.6234130859375, 511.7701416015625, 1145.900390625]",42.38402284834451,3021.5428878217936,0.0014571483834017137,0,468,1128,5,Military_Aircraft,0 Military_Aircraft
112,"(1920, 1080)",2073600,"(469, 1129)",5,Military_Aircraft,0.6279348731040955,"[431.5848388671875, 1114.3828125, 506.8677978515625, 1144.3237915039062]",42.38402284834451,2254.0454943031073,0.0010870203965582114,0,469,1129,5,Military_Aircraft,0 Military_Aircraft
113,"(1920, 1080)",2073600,"(468, 1128)",5,Military_Aircraft,0.8528407216072083,"[432.351806640625, 1114.231689453125, 505.0123291015625, 1143.0172729492188]",42.38402284834451,2091.5755361691117,0.001008668757797604,0,468,1128,5,Military_Aircraft,0 Military_Aircraft
114,"(1920, 1080)",2073600,"(469, 1128)",5,Military_Aircraft,0.7103732228279114,"[427.0302734375, 1112.4926452636719, 512.337646484375, 1143.5074768066406]",29.97002997002997,2645.793804422021,0.0012759422282127802,0,469,1128,5,Military_Aircraft,0 Military_Aircraft
115,"(1920, 1080)",2073600,"(470, 1128)",5,Military_Aircraft,0.7457457780838013,"[438.96148681640625, 1113.767822265625, 501.5538330078125, 1142.37158203125]",29.97002997002997,1790.3764336258173,0.0008634145609692406,0,470,1128,5,Military_Aircraft,0 Military_Aircraft
116,"(1920, 1080)",2073600,"(470, 1126)",5,Military_Aircraft,0.7695901393890381,"[428.95556640625, 1111.7420043945312, 511.40087890625, 1142.2211303710938]",59.94005994005994,2512.861065864563,0.001211835004757216,0,470,1126,5,Military_Aircraft,0 Military_Aircraft
117,"(1920, 1080)",2073600,"(471, 1127)",5,Military_Aircraft,0.6507626175880432,"[431.232666015625, 1113.9491577148438, 511.32879638671875, 1141.3644409179688]",42.38402284834451,2195.8580975979567,0.001058959344906422,0,471,1127,5,Military_Aircraft,0 Military_Aircraft
118,"(1920, 1080)",2073600,"(470, 1125)",5,Military_Aircraft,0.816681981086731,"[436.5843200683594, 1110.9194946289062, 503.9501647949219, 1140.6045532226562]",67.015024300693,1999.7590479254723,0.0009643899729578859,0,470,1125,5,Military_Aircraft,0 Military_Aircraft
119,"(1920, 1080)",2073600,"(471, 1125)",5,Military_Aircraft,0.42621350288391113,"[429.42218017578125, 1109.367919921875, 514.574951171875, 1141.83447265625]",29.97002997002997,2764.6169300228357,0.001333245047271815,0,471,1125,5,Military_Aircraft,0 Military_Aircraft
120,"(1920, 1080)",2073600,"(471, 1126)",5,Military_Aircraft,0.3385208249092102,"[433.8545837402344, 1112.2686767578125, 509.2438659667969, 1140.4999389648438]",29.97002997002997,2128.3345941379666,0.001026395926956967,0,471,1126,5,Military_Aircraft,0 Military_Aircraft
121,"(1920, 1080)",2073600,"(470, 1124)",5,Military_Aircraft,0.8455802202224731,"[433.8414306640625, 1109.4482116699219, 507.451904296875, 1138.8854064941406]",67.015024300693,2166.885853432119,0.00104498739073694,0,470,1124,5,Military_Aircraft,0 Military_Aircraft
122,"(1920, 1080)",2073600,"(471, 1123)",5,Military_Aircraft,0.5535668730735779,"[429.7750244140625, 1108.4309692382812, 513.6546630859375, 1139.4810180664062]",42.38402284834451,2604.466876447201,0.0012560121896446762,0,471,1123,5,Military_Aircraft,0 Military_Aircraft
123,"(1920, 1080)",2073600,"(472, 1122)",5,Military_Aircraft,0.35542482137680054,"[438.7589416503906, 1107.6205444335938, 505.5206604003906, 1138.1052856445312]",42.38402284834451,2035.2137188911438,0.000981488097459078,0,472,1122,5,Military_Aircraft,0 Military_Aircraft
124,"(1920, 1080)",2073600,"(470, 1121)",5,Military_Aircraft,0.7654206156730652,"[429.0927734375, 1106.2942810058594, 512.5926513671875, 1137.2572937011719]",67.015024300693,2585.407780393958,0.0012468208817486295,0,470,1121,5,Military_Aircraft,0 Military_Aircraft
125,"(1920, 1080)",2073600,"(472, 1122)",5,Military_Aircraft,0.4934030771255493,"[430.6077880859375, 1108.5922241210938, 514.3922119140625, 1136.78662109375]",67.015024300693,2362.2513055354357,0.001139202982993555,0,472,1122,5,Military_Aircraft,0 Military_Aircraft
126,"(1920, 1080)",2073600,"(472, 1120)",5,Military_Aircraft,0.7443469762802124,"[438.34588623046875, 1104.4869384765625, 506.10760498046875, 1137.1432495117188]",59.94005994005994,2212.847763776779,0.0010671526638584004,0,472,1120,5,Military_Aircraft,0 Military_Aircraft
127,"(1920, 1080)",2073600,"(473, 1118)",2,Drone,0.3252353370189667,"[426.3457946777344, 1095.2977294921875, 520.5128784179688, 1142.0980224609375]",67.015024300693,4407.047107055783,0.0021253120693748954,0,473,1118,5,Military_Aircraft,0 Military_Aircraft
128,"(1920, 1080)",2073600,"(473, 1119)",2,Drone,0.44342830777168274,"[434.3485107421875, 1101.1378173828125, 513.2122192382812, 1138.1011962890625]",29.97002997002997,2915.0691390931606,0.0014058010894546491,0,473,1119,5,Military_Aircraft,0 Military_Aircraft
129,"(1920, 1080)",2073600,"(471, 1119)",5,Military_Aircraft,0.805202305316925,"[434.1199645996094, 1103.8598022460938, 509.5339660644531, 1134.4973754882812]",59.94005994005994,2310.501993365586,0.0011142467174795456,0,471,1119,5,Military_Aircraft,0 Military_Aircraft
130,"(1920, 1080)",2073600,"(473, 1118)",5,Military_Aircraft,0.5608174204826355,"[431.86431884765625, 1103.5393676757812, 515.6581420898438, 1133.55029296875]",67.015024300693,2514.7301693335176,0.0012127363856739572,0,473,1118,5,Military_Aircraft,0 Military_Aircraft
131,"(1920, 1080)",2073600,"(472, 1118)",5,Military_Aircraft,0.6755196452140808,"[440.8405456542969, 1103.205322265625, 504.8239440917969, 1133.1939697265625]",29.97002997002997,1918.7755790948868,0.0009253354451653582,0,472,1118,5,Military_Aircraft,0 Military_Aircraft
132,"(1920, 1080)",2073600,"(472, 1116)",5,Military_Aircraft,0.718640923500061,"[432.799560546875, 1100.2097778320312, 512.9271240234375, 1132.90576171875]",59.94005994005994,2619.8495243117213,0.0012634305190546496,0,472,1116,5,Military_Aircraft,0 Military_Aircraft
133,"(1920, 1080)",2073600,"(472, 1117)",5,Military_Aircraft,0.5518798828125,"[432.65496826171875, 1104.0638732910156, 513.23828125, 1131.8010559082031]",29.97002997002997,2235.1540682539344,0.0010779099480391274,0,472,1117,5,Military_Aircraft,0 Military_Aircraft
134,"(1920, 1080)",2073600,"(472, 1114)",5,Military_Aircraft,0.7793943881988525,"[437.9764404296875, 1098.7667541503906, 506.38232421875, 1130.5325012207031]",89.91008991008991,2172.9640025645494,0.0010479185969157743,0,472,1114,5,Military_Aircraft,0 Military_Aircraft
135,"(1920, 1080)",2073600,"(473, 1114)",2,Drone,0.36380794644355774,"[429.95526123046875, 1097.062744140625, 516.0870971679688, 1131.631591796875]",29.97002997002997,2977.4783148765564,0.0014358981070971047,0,473,1114,5,Military_Aircraft,0 Military_Aircraft
136,"(1920, 1080)",2073600,"(473, 1114)",2,Drone,0.41645267605781555,"[435.6390380859375, 1098.844970703125, 510.8360595703125, 1130.63232421875]",0.0,2390.3143052458763,0.0011527364512181116,0,473,1114,5,Military_Aircraft,0 Military_Aircraft
137,"(1920, 1080)",2073600,"(473, 1112)",5,Military_Aircraft,0.8159106969833374,"[435.70477294921875, 1097.0579223632812, 510.44769287109375, 1128.8367309570312]",59.94005994005994,2375.2409459352493,0.0011454672771678478,0,473,1112,5,Military_Aircraft,0 Military_Aircraft
138,"(1920, 1080)",2073600,"(474, 1112)",0,Bird,0.3472500443458557,"[427.1785583496094, 1091.516357421875, 522.2369995117188, 1132.5924072265625]",29.97002997002997,3904.625263530761,0.0018830175846502512,0,474,1112,5,Military_Aircraft,0 Military_Aircraft
139,"(1920, 1080)",2073600,"(473, 1111)",2,Drone,0.4375526010990143,"[434.5716247558594, 1085.58740234375, 513.1527709960938, 1137.49560546875]",42.38402284834451,4079.006100833416,0.0019671132816519174,0,473,1111,5,Military_Aircraft,0 Military_Aircraft
140,"(1920, 1080)",2073600,"(472, 1110)",5,Military_Aircraft,0.6136241555213928,"[431.29443359375, 1094.32958984375, 513.4915771484375, 1127.4952392578125]",42.38402284834451,2726.1216459721327,0.0013146805777257584,0,472,1110,5,Military_Aircraft,0 Military_Aircraft
141,"(1920, 1080)",2073600,"(471, 1110)",2,Drone,0.354442834854126,"[429.1837158203125, 1090.74755859375, 514.0232543945312, 1129.614501953125]",29.97002997002997,3297.4535403996706,0.001590207147183483,0,471,1110,5,Military_Aircraft,0 Military_Aircraft
142,"(1920, 1080)",2073600,"(472, 1109)",5,Military_Aircraft,0.779272198677063,"[438.05169677734375, 1093.0015258789062, 507.27227783203125, 1126.2709350585938]",42.38402284834451,2302.927834764123,0.0011105940561169573,0,472,1109,5,Military_Aircraft,0 Military_Aircraft
143,"(1920, 1080)",2073600,"(472, 1106)",2,Drone,0.1265813410282135,"[425.9994812011719, 1085.5865478515625, 519.640625, 1128.2015380859375]",89.91008991008991,3990.516357421875,0.0019244388297752098,0,472,1106,5,Military_Aircraft,0 Military_Aircraft
144,"(1920, 1080)",2073600,"(472, 1107)",2,Drone,0.36948779225349426,"[431.5401306152344, 1087.574462890625, 512.9220581054688, 1127.1541748046875]",29.97002997002997,3221.0732450746,0.0015533725140213157,0,472,1107,5,Military_Aircraft,0 Military_Aircraft
145,"(1920, 1080)",2073600,"(472, 1107)",5,Military_Aircraft,0.8313394784927368,"[435.7665100097656, 1092.0823974609375, 509.6349182128906, 1122.5872192382812]",0.0,2253.342627212405,0.0010866814367343775,0,472,1107,5,Military_Aircraft,0 Military_Aircraft
146,"(1920, 1080)",2073600,"(471, 1107)",5,Military_Aircraft,0.42738792300224304,"[428.68255615234375, 1091.193359375, 514.6433715820312, 1123.4305419921875]",29.97002997002997,2771.134504929185,0.0013363881678863738,0,471,1107,5,Military_Aircraft,0 Military_Aircraft
147,"(1920, 1080)",2073600,"(472, 1104)",2,Drone,0.4342244267463684,"[433.8973388671875, 1082.1219482421875, 511.10284423828125, 1127.347412109375]",94.77355624880258,3491.654793508351,0.0016838613008817278,0,472,1104,5,Military_Aircraft,0 Military_Aircraft
148,"(1920, 1080)",2073600,"(470, 1104)",5,Military_Aircraft,0.44989967346191406,"[427.571044921875, 1086.7854614257812, 514.1463623046875, 1123.2051391601562]",59.94005994005994,3153.0451588332653,0.0015205657594682027,0,470,1104,5,Military_Aircraft,0 Military_Aircraft
149,"(1920, 1080)",2073600,"(473, 1104)",2,Drone,0.260997474193573,"[427.7794189453125, 1084.528564453125, 518.3809814453125, 1124.77734375]",89.91008991008991,3646.6022930145264,0.0017585852107516041,0,473,1104,5,Military_Aircraft,0 Military_Aircraft
150,"(1920, 1080)",2073600,"(471, 1103)",5,Military_Aircraft,0.6016756296157837,"[435.152587890625, 1085.1451416015625, 508.4599609375, 1122.4151611328125]",67.015024300693,2732.167225241661,0.0013175960769876837,0,471,1103,5,Military_Aircraft,0 Military_Aircraft
151,"(1920, 1080)",2073600,"(472, 1102)",2,Drone,0.36859264969825745,"[427.07025146484375, 1082.2550964355469, 517.8671264648438, 1123.1968078613281]",42.38402284834451,3717.379454612732,0.0017927177153803683,0,472,1102,5,Military_Aircraft,0 Military_Aircraft
152,"(1920, 1080)",2073600,"(473, 1103)",0,Bird,0.470490038394928,"[434.0526123046875, 1084.0574951171875, 512.60986328125, 1123.7335815429688]",42.38402284834451,3116.8442791178823,0.0015031077734943491,0,473,1103,5,Military_Aircraft,0 Military_Aircraft
153,"(1920, 1080)",2073600,"(471, 1100)",2,Drone,0.5152768492698669,"[429.32281494140625, 1078.6488037109375, 514.017333984375, 1122.2012634277344]",108.05847978413554,3688.6546288523823,0.00177886507950057,0,471,1100,5,Military_Aircraft,0 Military_Aircraft
154,"(1920, 1080)",2073600,"(473, 1101)",2,Drone,0.6050009727478027,"[428.3760986328125, 1081.7851867675781, 518.152587890625, 1121.7338562011719]",67.015024300693,3586.451292268932,0.0017295772049908044,0,473,1101,5,Military_Aircraft,0 Military_Aircraft
155,"(1920, 1080)",2073600,"(471, 1100)",2,Drone,0.6398588418960571,"[435.2041015625, 1080.509033203125, 508.65325927734375, 1120.5579833984375]",67.015024300693,2941.56165920943,0.0014185771890477576,0,471,1100,5,Military_Aircraft,0 Military_Aircraft
156,"(1920, 1080)",2073600,"(472, 1099)",0,Bird,0.3537386655807495,"[428.5361328125, 1078.833251953125, 517.2694702148438, 1120.4052734375]",42.38402284834451,3688.82420887053,0.001778946859987717,0,472,1099,5,Military_Aircraft,0 Military_Aircraft
157,"(1920, 1080)",2073600,"(473, 1100)",2,Drone,0.5532512068748474,"[428.5953369140625, 1080.1180419921875, 517.9517211914062, 1120.13232421875]",42.38402284834451,3575.531579218805,0.0017243111396695624,0,473,1100,5,Military_Aircraft,0 Military_Aircraft
158,"(1920, 1080)",2073600,"(471, 1097)",2,Drone,0.39562830328941345,"[432.20501708984375, 1075.0689697265625, 510.16949462890625, 1119.1551513671875]",108.05847978413554,3437.1561183035374,0.0016575791465584188,0,471,1097,5,Military_Aircraft,0 Military_Aircraft
159,"(1920, 1080)",2073600,"(473, 1097)",2,Drone,0.4606129825115204,"[427.10003662109375, 1077.1913452148438, 520.4097900390625, 1118.3934936523438]",59.94005994005994,3844.5623109936714,0.0018540520404097566,0,473,1097,5,Military_Aircraft,0 Military_Aircraft
160,"(1920, 1080)",2073600,"(473, 1098)",2,Drone,0.5353463292121887,"[435.399658203125, 1079.5691833496094, 511.95269775390625, 1118.0330505371094]",29.97002997002997,2944.5259460806847,0.0014200067255404536,0,473,1098,5,Military_Aircraft,0 Military_Aircraft
161,"(1920, 1080)",2073600,"(473, 1094)",2,Drone,0.5993930101394653,"[430.1028747558594, 1071.8624267578125, 517.004638671875, 1117.26220703125]",119.88011988011988,3945.320987161249,0.0019026432229751393,0,473,1094,5,Military_Aircraft,0 Military_Aircraft
162,"(1920, 1080)",2073600,"(474, 1096)",2,Drone,0.5279420018196106,"[426.3652038574219, 1074.4779052734375, 523.075439453125, 1117.733642578125]",67.015024300693,4183.272545602173,0.002017396096451665,0,474,1096,5,Military_Aircraft,0 Military_Aircraft
163,"(1920, 1080)",2073600,"(473, 1094)",2,Drone,0.7084194421768188,"[428.3178405761719, 1060.241455078125, 518.462646484375, 1128.27392578125]",67.015024300693,6132.7738669887185,0.0029575491256697136,0,473,1094,5,Military_Aircraft,0 Military_Aircraft
164,"(1920, 1080)",2073600,"(474, 1095)",2,Drone,0.6472517848014832,"[426.95404052734375, 1073.6815185546875, 522.6817626953125, 1116.3922119140625]",42.38402284834451,4088.597387507558,0.001971738709253259,0,474,1095,5,Military_Aircraft,0 Military_Aircraft
165,"(1920, 1080)",2073600,"(474, 1095)",2,Drone,0.4160884916782379,"[426.7184143066406, 1068.7933349609375, 522.4418334960938, 1122.0433349609375]",0.0,5097.272071838379,0.0024581751889652674,0,474,1095,5,Military_Aircraft,0 Military_Aircraft
166,"(1920, 1080)",2073600,"(472, 1095)",0,Bird,0.5019780993461609,"[434.52197265625, 1074.8593139648438, 511.38983154296875, 1115.4358520507812]",59.94005994005994,3119.0316037014127,0.0015041626175257585,0,472,1095,5,Military_Aircraft,0 Military_Aircraft
167,"(1920, 1080)",2073600,"(472, 1095)",0,Bird,0.5852006077766418,"[426.16259765625, 1074.5596008300781, 518.761962890625, 1116.6163024902344]",0.0,3894.423877581954,0.00187809793479068,0,472,1095,5,Military_Aircraft,0 Military_Aircraft
168,"(1920, 1080)",2073600,"(473, 1095)",0,Bird,0.5430519580841064,"[435.358642578125, 1076.9122009277344, 512.3184814453125, 1114.4523620605469]",29.97002997002997,2889.084751829505,0.0013932700384980251,0,473,1095,5,Military_Aircraft,0 Military_Aircraft
169,"(1920, 1080)",2073600,"(475, 1092)",2,Drone,0.554457426071167,"[427.4647521972656, 1061.6224365234375, 523.4908447265625, 1122.7222900390625]",108.05847978413554,5867.180187217891,0.002829465753866653,0,475,1092,5,Military_Aircraft,0 Military_Aircraft
170,"(1920, 1080)",2073600,"(473, 1095)",0,Bird,0.571703314781189,"[427.83294677734375, 1073.557373046875, 518.6213989257812, 1116.448486328125]",108.05847978413554,3894.0177857279778,0.00187790209574073,0,473,1095,5,Military_Aircraft,0 Military_Aircraft
171,"(1920, 1080)",2073600,"(473, 1092)",2,Drone,0.7195238471031189,"[428.8717346191406, 1060.4849853515625, 517.889892578125, 1123.7127685546875]",89.91008991008991,5628.4207925722,0.0027143232988870564,0,473,1092,5,Military_Aircraft,0 Military_Aircraft
172,"(1920, 1080)",2073600,"(472, 1093)",2,Drone,0.6427180171012878,"[426.918701171875, 1071.5816040039062, 517.6055297851562, 1114.6216430664062]",42.38402284834451,3903.1646459698677,0.0018823131973234315,0,472,1093,5,Military_Aircraft,0 Military_Aircraft
173,"(1920, 1080)",2073600,"(473, 1092)",2,Drone,0.598615288734436,"[427.8628234863281, 1069.8365478515625, 519.5739135742188, 1115.2238159179688]",42.38402284834451,4162.515830481425,0.0020073861065207487,0,473,1092,5,Military_Aircraft,0 Military_Aircraft
